URL,sales_rank,overall_rating,discount_value,discount_rate,feature1,answered_ques,positive,negative,exchange,emi,No_of_people,customer_reviews,most_helpful,bank_offer,months,5_rating,4_rating,3_rating,2_rating,1_rating,feature2,feature3
https://www.amazon.in/Samsung-Galaxy-Blue-Storage-Offer/dp/B07K2H2V2L/ref=sr_1_141?s=electronics&amp;ie=UTF8&amp;qid=1552745211&amp;sr=1-141&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,154,4.1,3310,15,4.2,308,76,16,1,1,151,371,1,0,5,55,21,8,4,12,3.7,3.6
https://www.amazon.in/Samsung-Galaxy-128GB-Storage-Offer/dp/B07K2FV9FK/ref=sr_1_158?s=electronics&amp;ie=UTF8&amp;qid=1552745405&amp;sr=1-158&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,171,4.1,1610,7,4.2,308,76,16,1,1,151,371,1,0,5,55,21,8,4,12,3.7,3.6
https://www.amazon.in/Samsung-Galaxy-Plus-Storage-Offers/dp/B07HGDGGSH/ref=sr_1_216?s=electronics&amp;ie=UTF8&amp;qid=1552746237&amp;sr=1-216&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,289,3.6,4010,24,3.6,179,63,27,1,1,32,277,1,0,6,42,21,10,5,22,3.6,3.6
https://www.amazon.in/Samsung-Galaxy-Plus-Storage-Offers/dp/B07HG6DQ18/ref=sr_1_252?s=electronics&amp;ie=UTF8&amp;qid=1552748406&amp;sr=1-252&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,395,3.6,4010,24,3.6,179,63,27,1,1,32,277,1,0,1-Sep-18,42,21,10,5,22,3.6,3.6
https://www.amazon.in/Samsung-Galaxy-Storage-Additional-Exchange/dp/B07HG3YKGW/ref=sr_1_190?s=electronics&amp;ie=UTF8&amp;qid=1552746012&amp;sr=1-190&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,249,3.6,810,6,3.6,179,63,27,1,1,32,277,1,0,6,42,21,10,5,22,3.6,3.6
https://www.amazon.in/Samsung-Galaxy-SM-G965FGBDINS-Polaris-Storage/dp/B07KWWQKKH/ref=sr_1_518?s=electronics&amp;ie=UTF8&amp;qid=1552755479&amp;sr=1-518&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,985,4.4,12100,17,4.6,157,83,10,1,1,175,234,3,0,27-Nov-18,69,14,7,3,7,4.5,3.8
https://www.amazon.in/Karbonn-A1-Indian-4G-Volte/dp/B075KHWHPY/ref=sr_1_455?s=electronics&amp;ie=UTF8&amp;qid=1552752131&amp;sr=1-455&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1377,1.8,0,0,2.6,89,18,74,1,1,9,228,1,0,11-Sep-17,14,4,8,9,65,2.1,1.7
https://www.amazon.in/Samsung-Galaxy-Core-Black-Offers/dp/B07GVXKVYN/ref=sr_1_131?s=electronics&amp;ie=UTF8&amp;qid=1552745211&amp;sr=1-131&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,147,3.7,1010,14,3.8,116,68,20,1,1,17,222,5,0,7,50,18,12,4,16,3.7,3.7
https://www.amazon.in/Samsung-Galaxy-Core-Gold-Offers/dp/B07GVT9L5W/ref=sr_1_148?s=electronics&amp;ie=UTF8&amp;qid=1552745405&amp;sr=1-148&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,178,3.7,1010,14,3.8,116,68,20,1,1,17,222,5,0,7,50,18,12,4,16,3.7,3.7
https://www.amazon.in/Samsung-Galaxy-Core-Storage-Offers/dp/B07GWKKT27/ref=sr_1_166?s=electronics&amp;ie=UTF8&amp;qid=1552745405&amp;sr=1-166&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,188,3.7,1010,14,3.8,116,68,20,1,1,17,222,5,0,7,50,18,12,4,16,3.7,3.7
https://www.amazon.in/Samsung-Galaxy-Black-Storage-Offers/dp/B07HG6DQ17/ref=sr_1_203?s=electronics&amp;ie=UTF8&amp;qid=1552746237&amp;sr=1-203&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,181,3.7,510,6,3.9,120,62,23,1,1,22,190,5,0,6,37,25,15,8,15,3.9,3.9
https://www.amazon.in/Samsung-Galaxy-Plus-Storage-Offers/dp/B07HG7PJPX/ref=sr_1_242?s=electronics&amp;ie=UTF8&amp;qid=1552748406&amp;sr=1-242&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,260,3.7,510,6,3.9,120,62,23,1,1,22,190,5,0,1-Sep-18,37,25,15,8,15,3.9,3.9
https://www.amazon.in/Samsung-Galaxy-Plus-Storage-Offers/dp/B07HG2NFG8/ref=sr_1_273?s=electronics&amp;ie=UTF8&amp;qid=1552748958&amp;sr=1-273&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,594,3.7,510,6,3.9,120,62,23,1,1,22,190,5,0,1-Sep-18,37,25,15,8,15,3.9,3.9
https://www.amazon.in/Samsung-Galaxy-J4-Blue-Offer/dp/B07DG9384L/ref=sr_1_357?s=electronics&amp;ie=UTF8&amp;qid=1552750748&amp;sr=1-357&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,734,4,2240,20,4,78,73,20,1,1,9,175,4,0,1-Jun-18,48,25,7,6,14,3.9,3.8
https://www.amazon.in/Samsung-Galaxy-J4-Gold-Offer/dp/B07DGDNNZB/ref=sr_1_387?s=electronics&amp;ie=UTF8&amp;qid=1552751452&amp;sr=1-387&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,749,4,2240,20,4,78,73,20,1,1,9,175,4,0,1-Jun-18,48,25,7,6,14,3.9,3.8
https://www.amazon.in/Samsung-Galaxy-Lemonade-Storage-Offers/dp/B07K4V11Y8/ref=sr_1_254?s=electronics&amp;ie=UTF8&amp;qid=1552748406&amp;sr=1-254&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,297,3.9,8010,21,4.1,178,74,20,1,1,110,128,1,0,20-Nov-18,53,21,6,3,17,3.9,3.9
https://www.amazon.in/Samsung-Galaxy-Caviar-Storage-Offers/dp/B07K4VNZ81/ref=sr_1_310?s=electronics&amp;ie=UTF8&amp;qid=1552749212&amp;sr=1-310&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,471,3.9,8010,21,4.1,178,74,20,1,1,110,128,1,0,4,53,21,6,3,17,3.9,3.9
https://www.amazon.in/Samsung-Galaxy-Caviar-Storage-Offers/dp/B07K5224KH/ref=sr_1_302?s=electronics&amp;ie=UTF8&amp;qid=1552749212&amp;sr=1-302&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,578,3.9,8010,19,4.1,178,74,20,1,1,110,128,1,0,20-Nov-18,53,21,6,3,17,3.9,3.9
https://www.amazon.in/Micromax-Canvas-Q4310-Chrome-Black/dp/B07171QQH3/ref=sr_1_427?s=electronics&amp;ie=UTF8&amp;qid=1552751877&amp;sr=1-427&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,725,3.1,7201,55,3.7,187,44,44,1,1,2,106,1,0,18-May-17,33,11,12,11,33,3.5,3.8
https://www.amazon.in/Samsung-Galaxy-A50-Blue-64GB/dp/B07KXBMYCW/ref=sr_1_50?s=electronics&amp;ie=UTF8&amp;qid=1552739092&amp;sr=1-50&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,66,4,1010,5,4.7,55,76,16,1,1,305,90,5,0,0,58,18,8,4,12,4.1,3.8
https://www.amazon.in/Samsung-Galaxy-Ceramic-Black-Storage/dp/B07KXC5H33/ref=sr_1_184?s=electronics&amp;ie=UTF8&amp;qid=1552746012&amp;sr=1-184&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,337,4.2,7100,7,4.9,18,82,13,1,1,41,38,1,0,1,63,19,5,0,13,4.5,4.3
https://www.amazon.in/Samsung-Galaxy-White-128GB-Storage/dp/B07KXC7QS4/ref=sr_1_113?s=electronics&amp;ie=UTF8&amp;qid=1552740213&amp;sr=1-113&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,196,4.2,5100,6,4.9,18,82,13,1,1,40,38,1,0,1,63,19,5,0,13,4.5,4.3
https://www.amazon.in/Samsung-Galaxy-Black-128GB-Storage/dp/B07KXC7WQZ/ref=sr_1_119?s=electronics&amp;ie=UTF8&amp;qid=1552740213&amp;sr=1-119&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,200,4.2,5100,6,4.9,18,82,13,1,1,40,38,1,0,1,63,19,5,0,13,4.5,4.3
https://www.amazon.in/Samsung-Galaxy-128GB-Storage-Offer/dp/B07KXBVLRW/ref=sr_1_140?s=electronics&amp;ie=UTF8&amp;qid=1552745211&amp;sr=1-140&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,255,4.2,5100,6,4.9,18,81,14,1,1,41,37,1,0,1,62,19,5,0,14,4.5,4.3
https://www.amazon.in/Samsung-Galaxy-White-512GB-Storage/dp/B07KXC7QRS/ref=sr_1_188?s=electronics&amp;ie=UTF8&amp;qid=1552746012&amp;sr=1-188&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,696,4.2,7100,8,3.786363636,22,91,6,1,1,34,31,5,0,1,65,26,3,0,6,3.65,3.5
https://www.amazon.in/Samsung-Galaxy-White-128GB-Storage/dp/B07KXBVLRJ/ref=sr_1_154?s=electronics&amp;ie=UTF8&amp;qid=1552745405&amp;sr=1-154&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,310,4.2,4100,6,5,22,91,6,1,1,34,31,5,0,1,65,26,3,0,6,4.5,3.6
https://www.amazon.in/Samsung-Galaxy-128GB-Storage-Offer/dp/B07KXCK8S6/ref=sr_1_134?s=electronics&amp;ie=UTF8&amp;qid=1552745211&amp;sr=1-134&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,259,4.2,4100,6,4.02,22,91,6,1,1,34,31,5,0,1,65,26,3,0,6,3.845,3.7175
https://www.amazon.in/Samsung-Galaxy-Black-128GB-Storage/dp/B07KXCH2FP/ref=sr_1_120?s=electronics&amp;ie=UTF8&amp;qid=1552740213&amp;sr=1-120&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,203,4.2,4100,6,5,21,91,6,1,1,34,31,5,0,1,65,26,3,0,6,4.5,3.6
https://www.amazon.in/Samsung-Galaxy-Black-Storage-Offer/dp/B07KWX9GNH/ref=sr_1_58?s=electronics&amp;ie=UTF8&amp;qid=1552739092&amp;sr=1-58&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,60,3.4,1010,6,4.278571429,22,59,27,1,1,28,22,1,0,0,27,32,14,9,18,4.185714286,4.030952381
https://www.amazon.in/Samsung-Galaxy-White-128GB-Storage/dp/B07KX1KWCX/ref=sr_1_157?s=electronics&amp;ie=UTF8&amp;qid=1552745405&amp;sr=1-157&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,382,4.7,3100,5,4.02,0,100,0,1,1,59,6,4,0,1,67,33,0,0,0,3.845,3.7175
https://www.amazon.in/Lava-Z60-Black/dp/B075S7XH8B/ref=sr_1_500?s=electronics&amp;ie=UTF8&amp;qid=1552752958&amp;sr=1-500&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,671,3.3,2250,35,3.65,200,57,33,0,1,27,242,5,0,,38,19,10,9,24,3.417857143,3.173076923
https://www.amazon.in/Karbonn-Aura-Note-4G-Black/dp/B06XFQJFZ3/ref=sr_1_1086?s=electronics&amp;ie=UTF8&amp;qid=1552795623&amp;sr=1-1086&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2485,3.5,0,0,1.8,67,60,21,0,1,4,74,4,0,4-Mar-17,33,27,19,5,16,2.5,2.4
https://www.amazon.in/Vivo-Y66-Matte-Black-Offers/dp/B06Y1NX1CD/ref=sr_1_1094?s=electronics&amp;ie=UTF8&amp;qid=1552795623&amp;sr=1-1094&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2596,3.5,4192,26,2.8,59,70,22,0,1,1,69,3,0,4-Apr-17,48,22,8,6,16,2.9,3.2
https://www.amazon.in/Lephone-W2-Dual-4G-VoLTE/dp/B073WFTLSC/ref=sr_1_1035?s=electronics&amp;ie=UTF8&amp;qid=1552793925&amp;sr=1-1035&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2842,2.6,0,0,1.8,17,33,56,0,1,1,9,1,0,13-Apr-17,22,11,11,11,45,2.4,2.9
https://www.amazon.in/Lenovo-A7700-White/dp/B01MG7XTKK/ref=sr_1_604?s=electronics&amp;ie=UTF8&amp;qid=1552758678&amp;sr=1-604&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2038,3.3,0,0,3.527272727,6,60,40,0,1,2,5,1,0,1-Nov-16,60,0,0,0,40,3.290909091,3.24
https://www.amazon.in/Y888-Black-2GB-16GB-Storage/dp/B07NPL8SNR/ref=sr_1_959?s=electronics&amp;ie=UTF8&amp;qid=1552791511&amp;sr=1-959&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,3375,5,1010,15,3.41216,13,100,0,0,1,1,3,5,0,12-Feb-19,100,0,0,0,0,3.17328,3.012
https://www.amazon.in/Micromax-Canvas-XL2-A109-White/dp/B00MXYQBRC/ref=sr_1_1048?s=electronics&amp;ie=UTF8&amp;qid=1552793925&amp;sr=1-1048&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2355,3.8,0,0,3.5,91,74,15,1,0,0,358,5,0,22-Aug-14,43,31,11,5,10,3.5,3.5
https://www.amazon.in/Samsung-Galaxy-Bubble-Storage-Offers/dp/B07K4V9GSN/ref=sr_1_282?s=electronics&amp;ie=UTF8&amp;qid=1552748958&amp;sr=1-282&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,617,3.9,5010,13,4.1,178,74,20,1,0,110,128,1,0,20-Nov-18,53,21,6,3,17,3.9,3.9
https://www.amazon.in/Vivo-Gold-64GB-Without-Offers/dp/B07CQ3WV3C/ref=sr_1_735?s=electronics&amp;ie=UTF8&amp;qid=1552762638&amp;sr=1-735&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2077,4.3,0,0,4.3,570,80,13,0,0,18,1969,4,0,27-Apr-18,58,22,7,3,10,4.2,3.9
https://www.amazon.in/Micromax-Canvas-Juice-A177-Black/dp/B00J60MFTO/ref=sr_1_690?s=electronics&amp;ie=UTF8&amp;qid=1552760647&amp;sr=1-690&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1442,4,0,0,4,126,77,12,0,0,5,1596,5,0,22-Mar-14,43,34,11,4,8,4,3.9
https://www.amazon.in/Intex-Aqua-Ring-Black/dp/B01IGQWWWS/ref=sr_1_517?s=electronics&amp;ie=UTF8&amp;qid=1552755479&amp;sr=1-517&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1180,3.6,0,0,3.8,315,63,26,0,0,5,1118,1,0,1-Jan-17,34,29,11,7,19,3.8,3.8
https://www.amazon.in/HTC-Desire-620G-Dual-Milkyway/dp/B00R7GIO9E/ref=sr_1_487?s=electronics&amp;ie=UTF8&amp;qid=1552752958&amp;sr=1-487&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1117,3.5,5751,38,3.4,448,63,25,0,0,4,1056,1,0,1-Jan-17,34,29,12,6,19,3.3,3.1
https://www.amazon.in/Sony-Xperia-XA-Graphite-Black/dp/B01H4U80R8/ref=sr_1_783?s=electronics&amp;ie=UTF8&amp;qid=1552788353&amp;sr=1-783&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1603,2.9,0,0,3,785,46,44,0,0,11,1006,4,0,1-Jan-17,28,18,10,9,35,2.7,2.4
https://www.amazon.in/Karbonn-Titanium-Machfive-White-Blue/dp/B0114OECEA/ref=sr_1_672?s=electronics&amp;ie=UTF8&amp;qid=1552759856&amp;sr=1-672&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1406,3.6,0,0,3.8,180,68,21,0,0,4,849,3,0,7-Jul-15,41,27,11,6,15,3.5,3.4
https://www.amazon.in/Karbonn-Machone-Titanium-S310-Dark/dp/B00YSDS1VA/ref=sr_1_761?s=electronics&amp;ie=UTF8&amp;qid=1552788098&amp;sr=1-761&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1561,3.3,0,0,2.9,119,59,29,0,0,16,792,5,0,3-Jun-15,34,25,12,8,21,2.2,2.1
https://www.amazon.in/HTC-Desire-526G-Plus-Glossy/dp/B00TB7NSOS/ref=sr_1_767?s=electronics&amp;ie=UTF8&amp;qid=1552788098&amp;sr=1-767&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1571,3.7,0,0,3.3,214,70,18,0,0,8,732,1,0,7-Feb-15,39,31,12,5,13,3.1,3
https://www.amazon.in/Xolo-Era-4G-Volte-Blue/dp/B06XH2CY1Y/ref=sr_1_772?s=electronics&amp;ie=UTF8&amp;qid=1552788353&amp;sr=1-772&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1581,2.9,0,0,2.8,133,43,42,0,0,2,536,1,0,1-Jan-17,23,20,15,8,34,2.8,2.7
https://www.amazon.in/Micromax-Canvas-Nitro-A311-White/dp/B00QTL8W2M/ref=sr_1_1091?s=electronics&amp;ie=UTF8&amp;qid=1552795623&amp;sr=1-1091&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2498,3.6,0,0,3.3,149,64,21,0,0,4,535,3,0,10-Dec-14,36,28,15,6,15,2.9,2.6
https://www.amazon.in/Vivo-V5s-Matte-Storage-Offers/dp/B071P2FNF2/ref=sr_1_646?s=electronics&amp;ie=UTF8&amp;qid=1552759074&amp;sr=1-646&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1368,3.8,0,0,4.4,488,56,35,0,0,11,450,1,0,5-May-17,40,16,9,6,29,4.2,4.1
https://www.amazon.in/Coolpad-Exclusive9-A8-Royal-Gold/dp/B01DDP838O/ref=sr_1_800?s=electronics&amp;ie=UTF8&amp;qid=1552788811&amp;sr=1-800&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1290,3,4670,33,3.720833333,175,46,47,0,0,2,441,5,0,1-Jan-17,35,11,7,7,40,3.2,3.1
https://www.amazon.in/Samsung-Galaxy-Prime-Black-32GB/dp/B06Y3JH7TN/ref=sr_1_750?s=electronics&amp;ie=UTF8&amp;qid=1552788098&amp;sr=1-750&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1539,3.8,0,0,4,313,68,23,0,0,127,427,5,0,1-Jan-17,44,24,9,7,16,3.8,3.8
https://www.amazon.in/Samsung-Galaxy-Prime-Black-32GB/dp/B06Y3JH7TN/ref=sr_1_744?s=electronics&amp;ie=UTF8&amp;qid=1552762638&amp;sr=1-744&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1566,3.8,0,0,4,313,68,23,0,0,127,427,5,0,1-Jan-17,44,24,9,7,16,3.8,3.8
https://www.amazon.in/Oppo-OPPO-F1s-Gold-32GB/dp/B01JHYE4U6/ref=sr_1_491?s=electronics&amp;ie=UTF8&amp;qid=1552752958&amp;sr=1-491&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,703,4.1,0,0,3.8,558,73,19,0,0,0,417,5,0,5-Aug-16,56,17,8,5,14,3.7,3.6
https://www.amazon.in/HTC-Desire-626G-Blue-Lagoon/dp/B00UFPHQKC/ref=sr_1_704?s=electronics&amp;ie=UTF8&amp;qid=1552762203&amp;sr=1-704&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1488,3.3,0,0,4,203,51,37,0,0,9,413,2,0,9-Mar-15,29,22,12,9,28,3.9,3.2
https://www.amazon.in/HTC-Desire-516-Pearl-White/dp/B00LB3IO9E/ref=sr_1_1056?s=electronics&amp;ie=UTF8&amp;qid=1552793925&amp;sr=1-1056&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2377,3.2,0,0,3,68,51,35,0,0,0,353,2,0,26-Jun-14,27,24,14,11,24,2.6,2.7
https://www.amazon.in/Micromax-Canvas-Nitro-E311-Grey-Silver/dp/B00X1KGBJU/ref=sr_1_754?s=electronics&amp;ie=UTF8&amp;qid=1552788098&amp;sr=1-754&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1556,3.4,0,0,3.5,143,63,26,0,0,0,353,3,0,1-Jan-17,40,23,11,5,21,3.4,3.2
https://www.amazon.in/Oppo-A57-Black-without-Offers/dp/B0722HQFWM/ref=sr_1_1042?s=electronics&amp;ie=UTF8&amp;qid=1552793925&amp;sr=1-1042&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2542,3.8,0,0,3.7,434,63,29,0,0,1,328,4,0,1-Jan-17,44,19,8,5,24,3.6,3.6
https://www.amazon.in/Karbonn-A40-Indian-Black-8GB/dp/B07377RPMP/ref=sr_1_492?s=electronics&amp;ie=UTF8&amp;qid=1552752958&amp;sr=1-492&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1439,2.6,0,0,3,257,39,51,0,0,9,305,1,0,9-Jan-17,22,17,10,12,39,2.4,2.2
https://www.amazon.in/Honor-Lite-4GB-Blue-64GB/dp/B0721KL86B/ref=sr_1_752?s=electronics&amp;ie=UTF8&amp;qid=1552788098&amp;sr=1-752&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1566,3.9,6000,32,3.8,456,75,17,0,0,0,303,1,0,11-Jun-17,48,27,8,5,12,3.8,3.7
https://www.amazon.in/Oppo-A37-OPPO-Black-16GB/dp/B07549RGVK/ref=sr_1_1084?s=electronics&amp;ie=UTF8&amp;qid=1552795623&amp;sr=1-1084&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2487,3.9,0,0,4.3,321,65,28,0,0,5,278,1,0,25-Aug-17,45,20,7,7,21,4,4
https://www.amazon.in/Micromax-Canvas-Lite-Q462-Slate/dp/B0756RFBLX/ref=sr_1_762?s=electronics&amp;ie=UTF8&amp;qid=1552788098&amp;sr=1-762&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,794,2.2,0,0,3.6,68,25,68,0,0,12,268,1,0,18-Jan-18,17,8,7,10,58,2.4,2.2
https://www.amazon.in/HTC-Desire-626G-White-Birch/dp/B00UFPHX8M/ref=sr_1_799?s=electronics&amp;ie=UTF8&amp;qid=1552788811&amp;sr=1-799&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1667,3.5,0,0,3.720833333,161,56,33,0,0,12,265,5,0,1-Jan-17,35,21,11,6,27,3.472,3.326086957
https://www.amazon.in/Karbonn-A6-Turbo-Black-4GB/dp/B00SKMI0MA/ref=sr_1_738?s=electronics&amp;ie=UTF8&amp;qid=1552762638&amp;sr=1-738&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1553,2.7,0,0,3.642386831,115,44,44,0,0,11,261,2,0,1-Jan-17,24,20,12,11,33,3.464285714,3.444
https://www.amazon.in/Micromax-Spark-Vdeo-Gold-VoLTE/dp/B071S8LQYH/ref=sr_1_703?s=electronics&amp;ie=UTF8&amp;qid=1552762203&amp;sr=1-703&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1479,2.7,0,0,2.9,73,38,44,0,0,4,251,1,0,18-May-17,26,12,18,8,36,2.7,2.5
https://www.amazon.in/Swipe-Elite-Plus-2017-Black/dp/B01HIIRNJ2/ref=sr_1_929?s=electronics&amp;ie=UTF8&amp;qid=1552791046&amp;sr=1-929&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,2043,2.5,0,0,2.2,118,38,55,0,0,6,227,1,0,1-Jan-17,31,7,7,10,45,2.2,3.172222222
https://www.amazon.in/Jivi-TNT3-Revolution-TnT3-Silver-Black/dp/B078BHV21K/ref=sr_1_790?s=electronics&amp;ie=UTF8&amp;qid=1552788353&amp;sr=1-790&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1489,2.8,0,0,3,228,39,50,0,0,59,224,4,0,4-Dec-17,28,11,11,7,43,2.8,2.5
https://www.amazon.in/Vivo-V3-VIVO-Smartphone-Gold/dp/B01FSOI2TI/ref=sr_1_562?s=electronics&amp;ie=UTF8&amp;qid=1552757689&amp;sr=1-562&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1449,3.9,3001,17,3.9,367,75,16,0,0,4,224,1,0,1-Jan-17,53,22,9,4,12,3.7,3.5
https://www.amazon.in/Micromax-Canvas-Fire-Q386-Champagne/dp/B01HI5FPCW/ref=sr_1_758?s=electronics&amp;ie=UTF8&amp;qid=1552788098&amp;sr=1-758&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1550,3.5,0,0,4,182,60,28,0,0,2,213,3,0,1-Jan-17,34,26,12,5,23,4,3.9
https://www.amazon.in/Micromax-Canvas-Plus-A315-White-Gold/dp/B00NZ36HEC/ref=sr_1_883?s=electronics&amp;ie=UTF8&amp;qid=1552790080&amp;sr=1-883&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1941,2.8,0,0,3.631034483,111,52,37,0,0,4,206,1,0,1-Jan-17,28,24,11,7,30,3.624137931,3.585185185
https://www.amazon.in/LYF-WATER-F1S-Dual-VoLTE/dp/B06VTCXZH1/ref=sr_1_881?s=electronics&amp;ie=UTF8&amp;qid=1552790080&amp;sr=1-881&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,1939,3,0,0,3.4,88,46,40,0,0,9,191,3,0,9-Feb-17,28,18,14,11,29,2.6,3
https://www.amazon.in/Meizu-C9-Black-16GB-Storage/dp/B077Q19RDL/ref=sr_1_478?s=electronics&amp;ie=UTF8&amp;qid=1552752536&amp;sr=1-478&amp;refinements=p_n_condition-type3A86099600312Cp_n_operating_system_browse-bin3A1485077031,808,4,500,8,4.1,54,75,14,0,0,41,184,5,0,5-Dec-18,53,22,11,3,11,3.7,3.7
